order_id,order_purchase_timestamp,order_approved_at,seller_dispatch_time,customer_delivery_time
b18ff7310a8b6,03/12/2021 18:07,03/12/2021 19:11,Fast,Fast
6291a4c37849c,03/12/2021 23:03,05/12/2021 04:17,Delay,Fast
baf8c1d8986c7,09/01/2022 02:08,10/01/2022 10:32,Fast,Fast
a122682c68325,04/03/2021 13:26,05/03/2021 13:35,Fast,Fast
88355df5411e8,20/11/2021 10:59,20/11/2021 12:17,Fast,Fast
a017b310537a7,08/10/2021 14:12,08/10/2021 14:27,Fast,Fast
5945dfc68b68e,07/12/2021 16:25,07/12/2021 16:36,Fast,Fast
b411fcf52d12d,16/12/2021 19:11,19/12/2021 09:10,Fast,Fast
ce1e28011f115,21/07/2021 19:47,21/07/2021 19:55,Fast,Fast
fccf6b13b73fe,23/11/2021 16:38,23/11/2021 16:50,Fast,Fast
afb8f440127d4,13/01/2022 15:05,16/01/2022 03:51,Fast,Fast
981222bceba4c,26/11/2021 01:37,26/11/2021 01:50,Fast,Fast
abc1872a700ea,21/09/2021 23:59,23/09/2021 02:30,Fast,Fast
fff60e052af30,30/01/2022 10:30,30/01/2022 10:55,Delay,Fast
3deef91fe9195,17/09/2021 14:46,18/09/2021 14:55,Fast,Fast
73734bc157f3e,05/04/2021 13:15,05/04/2021 13:25,Fast,Fast
8cd8abfc9847f,08/09/2021 14:04,08/09/2021 14:24,Fast,Fast
e7fc4753be0f4,25/05/2021 09:59,25/05/2021 10:10,Fast,Delay
1bf797f8ce29b,27/11/2021 08:02,27/11/2021 08:13,Delay,Fast
f2b247bcbcede,30/11/2021 10:06,01/12/2021 11:32,Fast,Fast
b9d63f17ab0b2,01/11/2021 14:50,01/11/2021 15:08,Fast,Fast
22603f48b0358,21/01/2022 17:36,22/01/2022 13:55,Fast,Fast
a3f904c73d4c3,22/11/2021 15:18,23/11/2021 02:47,Fast,Fast
36e6b9f33d781,13/03/2021 23:02,13/03/2021 23:02,Fast,Delay
00d293b91b5b5,26/09/2021 17:47,26/09/2021 18:06,Fast,Fast
dddf3067ee77d,06/10/2021 15:34,06/10/2021 15:49,Fast,Fast
3e3c4a389afdb,06/11/2021 13:33,06/11/2021 16:33,Fast,Fast
f65abc6113cf1,08/09/2021 15:53,08/09/2021 16:05,Delay,Fast
7c25905d2730c,01/12/2021 11:10,01/12/2021 11:31,Fast,Fast
184f17af704dc,06/05/2021 18:04,06/05/2021 18:15,Delay,Fast
d7a02a61a73b2,19/01/2022 16:57,19/01/2022 17:42,Fast,Fast
5e3eb11532b4a,08/06/2021 19:33,10/06/2021 02:50,Delay,Fast
59ac3c4a4ca4f,26/06/2021 10:02,26/06/2021 10:34,Fast,Fast
8c41185a175eb,14/12/2021 07:18,16/12/2021 07:11,Fast,Fast
cb016877ddf5c,26/01/2022 20:59,26/01/2022 21:17,Fast,Fast
09b866e9722c4,31/07/2021 15:18,02/08/2021 02:55,Fast,Fast
42ba33da157c5,23/05/2021 15:19,23/05/2021 15:35,Fast,Fast
67b77776955dd,11/08/2021 09:28,12/08/2021 02:45,Fast,Fast
9ac4df6c81417,05/07/2021 14:23,05/07/2021 17:34,Fast,Fast
5ab8c999705ce,05/01/2022 21:44,05/01/2022 22:38,Fast,Fast
7eb37f56f0572,24/11/2021 13:16,24/11/2021 15:17,Fast,Fast
1064f1cca15f3,04/02/2021 18:56,07/02/2021 03:42,Fast,Fast
464b62f24f8fc,11/05/2021 09:19,11/05/2021 09:25,Fast,Fast
387016aeccffb,07/12/2021 17:13,07/12/2021 17:33,Delay,Fast
46c2e18c4c885,03/07/2021 12:03,03/07/2021 12:10,Fast,Fast
49d87c15ea785,14/08/2021 22:11,15/08/2021 03:45,Fast,Fast
a30cbac16c7af,21/03/2021 09:21,21/03/2021 09:21,Fast,Fast
b662aae2b1174,27/03/2021 13:31,28/03/2021 03:56,Fast,Fast
44dda2cb6c27a,27/12/2021 16:16,27/12/2021 16:28,Delay,Fast
2787a870a951f,16/11/2021 17:01,18/11/2021 02:15,Fast,Fast
832ad69c34624,29/05/2021 22:47,29/05/2021 22:55,Fast,Fast
fc9cfa070664f,13/09/2021 17:04,13/09/2021 17:15,Fast,Fast
7781020de6ae5,08/09/2021 23:27,08/09/2021 23:43,Fast,Fast
1413b3c2d51b1,25/12/2021 22:50,25/12/2021 23:06,Delay,Delay
e43189154d767,19/10/2021 23:25,20/10/2021 01:26,Fast,Fast
4fb3b3b6de2fa,04/07/2021 23:56,05/07/2021 17:39,Delay,Fast
8f527e749f319,07/02/2021 13:50,07/02/2021 14:03,Fast,Fast
46f0968cea5e0,22/10/2021 13:38,22/10/2021 13:56,Fast,Fast
1a4f2666e84e7,14/01/2022 20:36,14/01/2022 20:49,Fast,Fast
dfd3b21743bbc,10/07/2021 17:53,11/07/2021 06:43,Fast,Fast
bb2333d24da16,13/09/2021 00:03,15/09/2021 15:45,Fast,Fast
3938e667baefb,24/11/2021 13:48,24/11/2021 15:55,Fast,Fast
ac98c1124ad8b,14/12/2021 10:35,16/12/2021 10:31,Fast,Fast
d1c43356ae7bf,24/11/2021 10:33,24/11/2021 12:38,Fast,Fast
010c997fed63e,25/03/2021 19:18,25/03/2021 19:25,Fast,Fast
849463d57b5e8,04/09/2021 18:13,05/09/2021 21:55,Fast,Fast
1b4f8412514ab,09/02/2021 15:32,09/02/2021 15:43,Fast,Fast
a5fca3230e84d,30/06/2021 20:06,30/06/2021 20:23,Fast,Fast
10b3525f12ce6,21/05/2021 07:59,21/05/2021 09:10,Fast,Fast
139cef00fda2e,26/11/2021 18:07,26/11/2021 18:18,Fast,Delay
a3f048a0bf007,31/07/2021 23:06,31/07/2021 23:25,Fast,Fast
adaf9c5e89df1,09/10/2021 20:57,11/10/2021 03:14,Fast,Fast
85d1f21fc3e72,23/12/2021 01:23,23/12/2021 01:29,Fast,Fast
7b9c795acbef0,27/11/2021 07:42,27/11/2021 08:50,Fast,Fast
bc8e66c7693ab,03/12/2021 20:22,03/12/2021 20:32,Delay,Fast
0fb6f5c8d4ee1,25/08/2021 15:12,25/08/2021 15:30,Fast,Fast
f09ab60901ead,15/07/2021 20:32,15/07/2021 20:43,Fast,Fast
82243015f4322,23/04/2021 00:01,24/04/2021 00:45,Fast,Fast
d47f38a5ba657,05/07/2021 20:56,06/07/2021 16:50,Fast,Fast
8844a634a74f6,16/10/2021 14:49,16/10/2021 15:27,Fast,Fast
68d26f7319c5c,02/02/2021 09:33,02/02/2021 09:45,Delay,Delay
fe1ec8b8262cd,25/11/2021 21:38,25/11/2021 22:17,Delay,Fast
df537ce12126a,19/01/2021 21:48,19/01/2021 22:01,Fast,Fast
7beff0965672b,20/11/2021 19:16,20/11/2021 19:29,Fast,Fast
e3ea7da7802c3,21/10/2021 17:57,21/10/2021 18:14,Fast,Fast
de1368eb6728a,09/03/2021 14:00,09/03/2021 14:00,Fast,Fast
1.82E+12,22/12/2021 15:34,22/12/2021 15:51,Fast,Fast
6f14efc1b58b1,18/07/2021 14:32,18/07/2021 14:45,Fast,Fast
6404e2a5e5187,12/10/2021 07:44,12/10/2021 07:56,Fast,Fast
a455dc7b849b7,21/01/2022 13:47,22/01/2022 13:50,Fast,Fast
1a068217d560e,12/11/2021 08:37,14/11/2021 11:10,Fast,Fast
9b81937fb2b4e,17/10/2021 23:15,17/10/2021 23:28,Fast,Fast
24678bbb11a7a,09/12/2021 15:31,12/12/2021 03:36,Fast,Fast
a517405110927,15/08/2021 14:09,16/08/2021 03:25,Fast,Fast
74598d52a1185,13/09/2021 22:20,13/09/2021 22:30,Fast,Fast
8778937b3f6e9,26/09/2021 20:57,26/09/2021 21:07,Fast,Fast
85770b9ad57c9,05/09/2021 13:14,05/09/2021 13:30,Fast,Fast
2823b5c519c7e,27/04/2021 15:15,27/04/2021 15:30,Fast,Fast
e0e2ddb476392,21/02/2021 21:50,21/02/2021 22:02,Fast,Fast
6b0c1ec3f7b10,10/12/2021 18:17,10/12/2021 18:29,Fast,Fast
da2aeb3b2e02f,13/12/2021 18:56,13/12/2021 19:10,Fast,Fast
78b0b243b77c5,27/09/2021 22:26,27/09/2021 22:44,Fast,Fast
e9f01dae03dda,13/08/2021 15:43,13/08/2021 15:55,Fast,Fast
08accb46b8911,01/07/2021 20:08,01/07/2021 20:23,Fast,Fast
75a75d760ac50,10/03/2021 21:04,10/03/2021 21:04,Fast,Fast
dbe34cfdbd3cc,28/11/2021 22:29,28/11/2021 22:39,Delay,Fast
055b2041c3318,28/08/2021 21:24,28/08/2021 21:44,Fast,Fast
525365be9d2c8,29/11/2021 11:52,29/11/2021 12:18,Fast,Fast
32855d94cabb8,10/01/2022 14:37,10/01/2022 14:49,Fast,Fast
4cb8cb1499a0f,07/09/2021 23:47,08/09/2021 00:03,Fast,Fast
bae57f7efcd12,25/09/2021 15:54,25/09/2021 16:10,Fast,Fast
3456e4eb2bbe6,05/12/2021 23:58,06/12/2021 00:10,Fast,Fast
5cd9657ec370d,30/08/2021 19:43,30/08/2021 19:55,Fast,Fast
35d845d24091b,15/10/2021 18:32,15/10/2021 18:49,Fast,Fast
b3ff0791321bd,26/12/2021 14:16,26/12/2021 14:28,Fast,Fast
207d7282dce54,18/07/2021 17:55,20/07/2021 02:25,Fast,Fast
f1e2b733ef935,24/11/2021 16:13,24/11/2021 20:13,Fast,Fast
c79fcf0a021db,02/02/2021 17:22,02/02/2021 17:35,Fast,Fast
80000ace34f13,27/02/2021 11:33,27/02/2021 11:45,Fast,Fast
00143d0ac16f5,16/10/2021 15:29,16/10/2021 16:07,Fast,Fast
491a1a333d943,08/01/2022 23:12,08/01/2022 23:28,Fast,Fast
ae4d24f5cf9ca,28/02/2021 23:47,03/03/2021 02:15,Fast,Fast
4a04b83e00338,24/07/2021 23:41,25/07/2021 01:25,Fast,Fast
89da5744a0113,18/11/2021 18:44,18/11/2021 18:55,Fast,Fast
58bdae9cdf706,07/05/2021 16:22,09/05/2021 09:50,Delay,Fast
3c1cea9895a6e,28/03/2021 17:10,29/03/2021 02:22,Fast,Fast
37f74e2d04602,03/10/2021 11:23,04/10/2021 02:56,Delay,Fast
ca85e8fe051e4,02/06/2021 18:13,02/06/2021 18:25,Fast,Fast
7bd69443e1d0d,12/03/2021 17:43,12/03/2021 17:43,Fast,Fast
942ca96b8c761,12/09/2021 18:03,13/09/2021 03:30,Fast,Fast
469ebb5a25f75,03/01/2022 09:43,05/01/2022 02:35,Fast,Fast
ad8181c47926c,25/01/2022 21:47,25/01/2022 21:56,Fast,Fast
15006f55d0e94,19/10/2021 09:58,19/10/2021 10:14,Fast,Fast
8e1ac746e0679,05/09/2021 17:28,06/09/2021 02:50,Fast,Fast
bacc7063cde03,01/06/2021 10:48,01/06/2021 11:03,Fast,Fast
4bb508e41e04e,25/11/2021 00:29,25/11/2021 03:11,Fast,Fast
a9601ddaa1f10,24/10/2021 13:00,25/10/2021 02:14,Fast,Fast
f71cb2cc9b144,28/11/2021 20:35,30/11/2021 02:25,Fast,Fast
af8e7d9f5e82a,02/05/2021 18:34,07/05/2021 23:32,Fast,Fast
aac66afabb261,28/09/2021 18:17,28/09/2021 18:28,Fast,Fast
df63ae1ed3ec0,29/03/2021 17:58,29/03/2021 18:10,Fast,Fast
8f01c301058b1,19/02/2021 18:35,21/02/2021 04:35,Fast,Fast
b15da4bcb1a31,14/09/2021 12:18,14/09/2021 12:30,Fast,Fast
dc942bd4451f5,02/07/2021 11:23,04/07/2021 04:05,Fast,Fast
5fd3e6771d6aa,29/11/2021 13:38,01/12/2021 13:33,Fast,Delay
5ffc7477e417a,06/02/2021 17:02,06/02/2021 17:15,Fast,Fast
eff47d9baf2eb,01/08/2021 16:59,02/08/2021 02:50,Fast,Fast
e17d2e9409490,27/10/2021 21:31,27/10/2021 21:46,Delay,Delay
50c057e7cbe22,17/01/2022 00:40,17/01/2022 00:51,Fast,Fast
87480b439c8ac,28/12/2021 11:13,28/12/2021 11:28,Fast,Fast
503859dd0aea3,04/05/2021 21:33,06/05/2021 02:15,Fast,Fast
f50212f120c3d,06/05/2021 07:18,06/05/2021 07:30,Fast,Fast
5ea599add8a60,22/02/2021 17:54,22/02/2021 18:10,Fast,Fast
0d8f48e942c2e,31/07/2021 23:06,01/08/2021 00:05,Fast,Fast
559fb20226765,19/09/2021 23:04,19/09/2021 23:24,Fast,Fast
ca801e5d30ba8,03/01/2022 15:02,03/01/2022 15:10,Delay,Fast
1b0ca0571c020,12/12/2021 17:51,12/12/2021 18:10,Fast,Fast
14833da961263,15/08/2021 17:07,15/08/2021 18:44,Fast,Fast
bcdd7ed022d21,04/09/2021 14:39,04/09/2021 14:55,Fast,Fast
782c81ed4f758,30/07/2021 20:51,30/07/2021 21:05,Fast,Fast
6c60356351355,08/08/2021 21:11,08/08/2021 21:30,Fast,Fast
8a9e169c9082a,21/09/2021 01:37,22/09/2021 01:44,Fast,Fast
ae5c6ebdbd966,08/07/2021 14:21,08/07/2021 18:30,Fast,Fast
273ca5d868563,21/09/2021 14:24,21/09/2021 14:44,Delay,Fast
1c93831dd0ad3,24/08/2021 10:24,24/08/2021 10:44,Fast,Fast
7a9436c171b17,06/12/2021 11:12,06/12/2021 12:03,Fast,Fast
6990c10824f67,17/08/2021 18:12,17/08/2021 18:55,Fast,Fast
decd7187efe5e,05/11/2021 23:08,05/11/2021 23:27,Fast,Fast
d1922d618a7ca,09/02/2021 16:01,09/02/2021 16:25,Delay,Fast
07261a55d2f40,24/03/2021 14:40,28/03/2021 03:50,Fast,Fast
11594a80def3f,07/06/2021 11:07,07/06/2021 11:15,Fast,Fast
8d99c894933ab,18/10/2021 23:51,19/10/2021 23:49,Fast,Fast
014e78e52f923,26/01/2022 10:45,26/01/2022 11:01,Fast,Delay
bb43331183d02,23/02/2021 15:40,23/02/2021 15:50,Fast,Fast
01672639c64e3,14/06/2021 09:16,14/06/2021 09:25,Fast,Fast
9099fb0881f93,07/07/2021 20:17,08/07/2021 18:45,Fast,Fast
403ce73c71688,30/01/2022 11:14,30/01/2022 11:50,Fast,Fast
a1fdbe661b456,27/11/2021 11:06,28/11/2021 03:47,Fast,Fast
ee0b983418118,24/11/2021 14:17,24/11/2021 16:19,Fast,Fast
0e0a8320d2a3e,02/11/2021 22:21,02/11/2021 22:35,Fast,Fast
68b3b780ddcdf,03/07/2021 18:34,03/07/2021 18:45,Fast,Fast
539fbc495f60b,22/10/2021 23:02,22/10/2021 23:14,Fast,Fast
cef6f490f58f0,12/01/2022 13:55,12/01/2022 14:09,Fast,Fast
02f6d998d078d,16/09/2021 20:28,16/09/2021 21:04,Fast,Fast
2a2933e6d17ed,03/12/2021 14:02,03/12/2021 14:13,Delay,Fast
dee9aa4899efb,05/10/2021 21:54,05/10/2021 22:07,Fast,Fast
a2b98ebfaf7b3,08/07/2021 17:12,08/07/2021 17:25,Fast,Fast
0a3c7a68906e7,16/06/2021 16:51,16/06/2021 17:02,Fast,Fast
e23115744a2dd,10/10/2021 20:23,11/10/2021 03:14,Delay,Delay
b7b90cab7e0c7,21/05/2021 19:27,23/05/2021 03:42,Fast,Fast
9fdbbdcd30110,07/12/2021 20:12,08/12/2021 11:27,Fast,Fast
cd30b7fbaca5b,12/08/2021 15:08,12/08/2021 15:23,Fast,Fast
5c2bbff81f86b,24/05/2021 00:48,25/05/2021 02:50,Fast,Fast
afd2beaff1d04,03/06/2021 19:43,03/06/2021 19:55,Fast,Fast
cf27a3c2337a2,23/08/2021 12:12,23/08/2021 12:55,Fast,Fast
4faecc74d4c47,16/12/2021 21:07,16/12/2021 21:15,Fast,Fast
e625c8048ec91,29/11/2021 13:53,29/11/2021 14:29,Fast,Delay
e7948243e5aa7,10/11/2021 14:04,11/11/2021 03:10,Fast,Fast
11c9318a767fd,24/01/2022 20:56,24/01/2022 21:18,Fast,Delay
71bb4b9d37685,17/08/2021 08:58,18/08/2021 02:31,Fast,Fast
abd05cfb59eb1,10/11/2021 17:57,10/11/2021 18:07,Delay,Delay
d04e23f6445bc,04/09/2021 17:11,04/09/2021 17:24,Fast,Fast
2059d095bc9ed,12/09/2021 18:35,12/09/2021 18:50,Fast,Fast
4d94669c9a1cf,25/09/2021 21:07,25/09/2021 21:24,Fast,Fast
836d0f4130592,10/01/2022 02:05,10/01/2022 10:32,Delay,Fast
c64f99a8ede4e,13/12/2021 23:17,13/12/2021 23:30,Fast,Fast
f979340e516ef,27/05/2021 22:55,27/05/2021 23:05,Fast,Fast
67afac5ddfb05,02/10/2021 18:11,02/10/2021 18:28,Fast,Fast
099c89837bb3e,02/10/2021 13:24,02/10/2021 13:49,Delay,Fast
e1d9e996c6d10,29/11/2021 14:19,29/11/2021 14:34,Delay,Fast
843c46168339d,03/11/2021 21:08,03/11/2021 21:31,Fast,Fast
6ae725b3fde4b,27/04/2021 08:30,27/04/2021 08:42,Fast,Fast
e89fc38ae7781,06/06/2021 13:27,06/06/2021 13:45,Fast,Fast
e56262a1ca900,23/10/2021 01:06,23/10/2021 01:14,Fast,Fast
bd59d6ff49e0f,06/12/2021 16:08,06/12/2021 16:31,Fast,Fast
2c6e01dd25e31,14/08/2021 12:19,14/08/2021 12:45,Fast,Fast
e1746bcd428da,23/01/2022 15:30,23/01/2022 15:38,Fast,Fast
9f06b4fcc8ab1,18/12/2021 15:24,20/12/2021 07:18,Fast,Fast
b0ba32e1c9ab8,01/03/2021 22:10,01/03/2021 22:25,Fast,Fast
fed5e209717f4,13/10/2021 10:59,13/10/2021 11:14,Fast,Fast
932282b587022,30/04/2021 19:42,30/04/2021 19:55,Fast,Fast
d04405ca24058,24/10/2021 22:25,26/10/2021 02:57,Fast,Fast
ff74b6cd65f74,24/07/2021 14:12,25/07/2021 14:05,Fast,Fast
af746119a57ab,11/06/2021 18:18,11/06/2021 18:35,Fast,Fast
15044105b6391,29/11/2021 18:05,01/12/2021 11:31,Delay,Delay
31115545324ae,20/11/2021 18:11,21/11/2021 03:46,Fast,Fast
4413e976cdcbc,11/05/2021 13:22,12/05/2021 02:45,Delay,Fast
f40c9afcbe501,15/08/2021 17:17,15/08/2021 18:50,Fast,Fast
2c9b1f9ddc0bc,16/01/2022 17:40,16/01/2022 17:50,Fast,Fast
a9b67ab942486,24/11/2021 20:40,24/11/2021 23:33,Fast,Fast
6706f3ecd6e29,07/02/2021 13:59,09/02/2021 02:50,Fast,Fast
034e2342be7e6,13/11/2021 22:24,13/11/2021 22:35,Fast,Fast
5420aba0d54b0,02/10/2021 08:14,02/10/2021 08:28,Fast,Fast
c6d222260cca3,29/11/2021 17:43,29/11/2021 18:30,Fast,Fast
55d53936872fd,05/09/2021 22:06,05/09/2021 22:15,Fast,Fast
8797dcf4a724b,07/11/2021 18:48,07/11/2021 18:55,Fast,Fast
09026ec46d377,19/09/2021 14:01,19/09/2021 14:10,Fast,Fast
b544e729b6316,15/11/2021 17:43,15/11/2021 17:55,Fast,Fast
5ef132a956679,02/12/2021 21:37,02/12/2021 22:05,Delay,Fast
4881a63aa2b7d,29/11/2021 15:15,29/11/2021 15:42,Fast,Fast
a45759a24d73e,03/09/2021 11:49,03/09/2021 12:04,Fast,Fast
e9977ce082fc8,07/02/2021 10:26,07/02/2021 10:43,Delay,Fast
4189becbd66c8,05/01/2022 16:46,09/01/2022 07:17,Fast,Fast
9349a2cf0ec61,20/04/2021 23:09,20/04/2021 23:22,Fast,Fast
f6eb2f9ffeab7,13/09/2021 12:03,14/09/2021 02:50,Fast,Fast
6aeec0e396867,08/10/2021 22:49,08/10/2021 23:13,Delay,Fast
e6a66a8ab123e,03/04/2021 18:59,03/04/2021 19:15,Fast,Fast
c87eec4c745cd,23/11/2021 21:52,23/11/2021 22:18,Delay,Fast
ae32aca4d4841,16/12/2021 17:22,16/12/2021 17:34,Fast,Fast
ef1cba617fa9c,04/02/2021 15:51,04/02/2021 16:05,Fast,Fast
a738fd0f9db9f,16/11/2021 00:26,16/11/2021 00:50,Fast,Fast
7068ae6ca41cd,08/01/2022 11:55,09/01/2022 07:26,Fast,Fast
7769fdeb462b7,16/08/2021 22:05,17/08/2021 00:05,Delay,Fast
4efe78ca3a31f,22/03/2021 09:32,22/03/2021 09:32,Fast,Fast
4eb5145f9e267,05/12/2021 16:47,05/12/2021 16:58,Fast,Fast
d33c0332ed4bb,27/06/2021 11:15,27/06/2021 12:03,Fast,Fast
6df657823d469,06/07/2021 21:56,06/07/2021 22:05,Delay,Fast
667d3f0f01666,11/07/2021 21:15,11/07/2021 21:50,Fast,Fast
7bef8fbb535c4,11/10/2021 16:40,11/10/2021 16:56,Fast,Fast
8a5b3887a2590,17/11/2021 19:49,17/11/2021 21:15,Fast,Fast
336320a324a46,18/01/2022 16:21,18/01/2022 16:42,Fast,Fast
58b13fcf879e4,12/08/2021 17:44,13/08/2021 06:43,Fast,Fast
32171e4441ee3,24/11/2021 23:28,25/11/2021 02:18,Fast,Fast
97ef2767be7fd,10/10/2021 13:59,10/10/2021 14:14,Delay,Delay
0cefa8ae6bdf8,05/01/2022 09:54,06/01/2022 02:08,Fast,Fast
44815c52bec23,15/09/2021 14:44,16/09/2021 10:08,Fast,Fast
eb808fb23258b,23/11/2021 09:30,24/11/2021 03:10,Fast,Fast
2475c5f5bb669,11/07/2021 23:00,12/07/2021 13:50,Fast,Fast
7a490a7425124,09/06/2021 22:59,09/06/2021 23:22,Fast,Fast
f9d9c9dcf2a78,06/06/2021 17:45,06/06/2021 17:55,Fast,Fast
2b6e5302e5ae6,06/12/2021 17:16,08/12/2021 14:33,Fast,Fast
88c33bf8b2882,25/09/2021 09:25,26/09/2021 09:28,Fast,Fast
230c3a98ecf13,27/07/2021 15:38,27/07/2021 15:51,Fast,Fast
64c546d5bef43,01/09/2021 11:31,01/09/2021 11:45,Fast,Fast
dfa697313375a,07/12/2021 16:22,07/12/2021 17:10,Fast,Fast
d14e8fb229575,16/02/2021 11:31,16/02/2021 15:55,Fast,Fast
65b8cb0817ccb,10/05/2021 16:48,10/05/2021 17:02,Fast,Fast
033b0e4b784d6,27/09/2021 21:49,27/09/2021 22:07,Delay,Fast
dcbeca29941c9,26/01/2022 20:00,26/01/2022 20:13,Fast,Fast
2f9d79c16073b,05/01/2021 13:48,07/01/2021 03:35,Delay,Fast
2d6871e8fa946,22/11/2021 18:55,24/11/2021 18:51,Fast,Delay
507bbf52271bb,16/04/2021 16:59,16/04/2021 17:15,Fast,Fast
e9d9bbd30fd9b,03/07/2021 21:12,03/07/2021 21:25,Fast,Fast
5b44c60816622,20/09/2021 09:41,22/09/2021 04:10,Fast,Fast
a916efef39edf,24/01/2022 12:29,25/01/2022 02:57,Fast,Fast
313b2929a9c3a,08/09/2021 17:37,09/09/2021 05:23,Fast,Fast
522cbb039ceee,31/05/2021 01:17,31/05/2021 01:30,Fast,Fast
ab39f261597d3,16/10/2021 18:00,16/10/2021 18:23,Fast,Fast
6bff22da2a045,28/05/2021 21:33,30/05/2021 05:05,Fast,Fast
cfcd1be225e6e,16/03/2021 07:07,16/03/2021 07:07,Fast,Fast
b0791415da507,29/10/2021 17:27,29/10/2021 17:35,Fast,Fast
0ee10b14a1115,10/05/2021 19:40,10/05/2021 19:50,Fast,Fast
7175aabd2a380,14/12/2021 11:53,14/12/2021 12:10,Fast,Fast
26c718f219bfe,03/01/2022 13:39,04/01/2022 05:11,Fast,Fast
406a5a3060945,24/06/2021 14:17,24/06/2021 14:25,Fast,Fast
32db4d0973e88,15/05/2021 11:03,15/05/2021 11:15,Fast,Fast
9ede3aab3e1a5,10/06/2021 13:07,10/06/2021 13:15,Fast,Fast
bf6d1667538b2,01/01/2022 13:17,02/01/2022 13:13,Fast,Fast
d5355d945fbd6,30/08/2021 10:56,30/08/2021 11:10,Fast,Fast
fe6de27d14c7c,09/07/2021 19:01,10/07/2021 21:35,Fast,Fast
4a30b2ab7cce7,21/08/2021 11:06,21/08/2021 11:24,Fast,Fast
02754546970f6,20/08/2021 11:09,22/08/2021 07:05,Fast,Fast
7a2c80522b596,19/01/2022 11:00,19/01/2022 11:14,Fast,Fast
a7ee6236818b3,05/06/2021 16:34,05/06/2021 16:45,Fast,Fast
804e5df27e83b,15/06/2021 14:51,17/06/2021 03:43,Fast,Fast
f11d3c910c9be,08/12/2021 01:23,08/12/2021 01:32,Fast,Fast
f3ae564172cb6,24/11/2021 10:35,24/11/2021 11:57,Fast,Fast
7f98b6636c65d,04/12/2021 23:42,05/12/2021 10:30,Fast,Fast
6fed5362a7e90,28/01/2022 12:54,30/01/2022 03:47,Fast,Fast
48ac2352a85d9,11/08/2021 14:16,11/08/2021 14:30,Fast,Fast
cb4468efb25d0,25/11/2021 23:25,25/11/2021 23:33,Fast,Fast
82a7792112f36,12/08/2021 20:40,13/08/2021 20:50,Fast,Fast
025229920d1f7,20/10/2021 12:37,24/10/2021 03:35,Fast,Fast
b236149a7382e,30/06/2021 17:24,30/06/2021 17:43,Fast,Fast
5fbe2bfcad024,23/11/2021 09:42,23/11/2021 09:56,Fast,Fast
6e4631124dc0e,05/04/2021 00:01,05/04/2021 00:23,Fast,Fast
95a87eceaecc7,04/06/2021 17:04,04/06/2021 17:15,Fast,Fast
1b211e2f2e207,23/05/2021 19:19,23/05/2021 19:35,Fast,Fast
807d571db554e,20/07/2021 07:30,20/07/2021 07:42,Fast,Fast
d29d63a42381a,27/03/2021 11:33,28/03/2021 06:42,Fast,Fast
ce76ba7545bfd,12/09/2021 19:10,12/09/2021 19:24,Fast,Fast
5d2c4a624efde,16/06/2021 23:45,17/06/2021 00:44,Fast,Fast
873b104a1fa72,16/10/2021 14:43,17/10/2021 04:14,Fast,Fast
dca63e727511b,11/06/2021 15:05,11/06/2021 15:15,Delay,Delay
0c4c429b684e1,30/11/2021 20:18,02/12/2021 02:52,Fast,Fast
ce1ff356643cd,07/09/2021 13:35,07/09/2021 13:50,Fast,Fast
7bd4e249e06bf,11/05/2021 10:36,11/05/2021 10:45,Fast,Fast
7226f4aecc01a,07/01/2022 11:57,07/01/2022 12:08,Fast,Fast
eeeef9efca5f1,05/07/2021 00:51,05/07/2021 17:38,Fast,Fast
06db578baef65,17/10/2021 14:02,17/10/2021 14:14,Fast,Fast
fe20c1b6259db,16/01/2022 10:01,16/01/2022 10:13,Fast,Fast
f7e0a0b906890,20/05/2021 00:04,20/05/2021 01:15,Fast,Fast
7f0b20c78c2c1,02/06/2021 20:02,02/06/2021 20:10,Delay,Fast
6647de40b51a0,19/07/2021 20:49,19/07/2021 21:05,Fast,Fast
1619ac3959b2c,15/04/2021 15:14,15/04/2021 15:25,Fast,Fast
a1af1d5688c97,30/01/2022 23:59,31/01/2022 01:20,Fast,Fast
848a8d65b58f4,11/10/2021 19:12,11/10/2021 19:28,Fast,Fast
4c4e463f1e8a5,16/08/2021 21:42,17/08/2021 17:30,Fast,Fast
d7bf53cc99a2a,16/01/2022 21:39,19/01/2022 12:34,Fast,Fast
dec3402706458,30/11/2021 17:08,30/11/2021 18:38,Fast,Fast
295510e150f0d,16/07/2021 09:21,16/07/2021 09:30,Fast,Fast
1dc91db7a031e,08/09/2021 10:09,08/09/2021 10:24,Delay,Fast
527f95ed9dd51,04/07/2021 22:39,05/07/2021 17:41,Fast,Fast
924749379a61d,12/12/2021 12:50,12/12/2021 13:10,Fast,Fast
610550f2170f3,20/10/2021 23:07,20/10/2021 23:25,Fast,Fast
97dcaf79c7890,26/03/2021 12:03,26/03/2021 13:05,Fast,Fast
39df1da428319,21/11/2021 19:58,22/11/2021 03:20,Fast,Fast
062081929bc4a,22/07/2021 01:48,23/07/2021 01:55,Fast,Fast
3dd70afdc0745,08/01/2022 20:42,08/01/2022 20:51,Fast,Fast
055e12bd4f3ab,24/05/2021 12:59,24/05/2021 13:10,Fast,Delay
ddad987261ede,22/01/2022 12:22,22/01/2022 14:53,Fast,Fast
