order_id,payment_type,payment_installments,total_payment_value
82419decbc050,credit_card,6,61.63
42576ee66f923,credit_card,3,86.16
db4d1cd2a2c40,boleto_ticket,1,131.42
9cbffd7674130,boleto_ticket,1,39.84
cb131ae622e75,credit_card,2,42.77
d31a86ef0e68a,credit_card,7,214.56
b6785f4849dff,credit_card,2,119.40
de4c509c7285e,credit_card,1,70.27
a790d22635d3c,credit_card,3,165.71
0dc0f6469f2e2,credit_card,4,216.20
efabeac4bff85,credit_card,4,133.85
994454d1ea2e2,credit_card,3,37.78
3e7d62f8f7af9,boleto_ticket,1,30.09
4462bafb8d976,credit_card,3,148.75
2f1047c8bbfb6,boleto_ticket,1,41.09
39e1cc7ec170d,boleto_ticket,1,91.18
eddf1b22195fc,credit_card,1,96.00
ae68dba1d3b50,boleto_ticket,1,205.47
c9b4486bcccd3,credit_card,2,29.38
139725fcf0424,credit_card,4,217.83
7050cac044dc6,credit_card,1,218.23
4017df6e42c2d,"voucher, credit_card",1,36.35
21ce18036a4c7,credit_card,1,36.69
4fb76f1b0992c,"voucher, voucher, voucher, voucher, voucher, voucher, voucher, voucher, voucher, voucher, voucher, voucher, voucher",1,"1,350.66"
d80975b0513c4,boleto_ticket,1,64.00
c1f39b46b3866,credit_card,1,103.30
22a6d355d2cf8,credit_card,2,65.53
ecf7e67f390f6,credit_card,1,32.72
050c06776a24a,credit_card,8,92.55
0550cd2d9c403,boleto_ticket,1,"1,020.84"
defa35db0ef3f,boleto_ticket,1,64.10
226e0826f84dd,credit_card,3,165.46
c7ed91b8ec6e2,credit_card,1,65.43
2e69ebdc38a4a,debit_card,1,88.08
64214ea40d259,credit_card,6,61.76
0c2a18920b4b4,credit_card,4,112.12
e677aba84fe4c,boleto_ticket,1,922.02
241ed196242ef,boleto_ticket,1,703.73
60d8995b619fc,credit_card,1,31.51
a66849a2ab57b,credit_card,3,170.36
195ff47d8c984,boleto_ticket,1,336.31
6f8d5344d0a06,credit_card,2,78.34
8dfcbaac6205c,boleto_ticket,1,95.32
9053a79de3040,credit_card,1,159.56
1d8747b445280,credit_card,10,222.19
c80568b74b233,credit_card,4,138.24
2e386e748df42,credit_card,1,33.75
bb8feb0a27910,boleto_ticket,1,78.65
19fa5905955e1,credit_card,7,75.46
4de4b553fa27b,credit_card,10,"1,055.92"
9f47e0611733e,credit_card,6,66.79
ff8bf91fdd0c2,boleto_ticket,1,141.31
dd028cca82e19,credit_card,4,116.94
66397122f7c33,boleto_ticket,1,369.60
39278e5318fcc,credit_card,1,45.46
3b55f8a4a3440,boleto_ticket,1,37.09
0767f7ca8e063,credit_card,1,20.85
ce59497fa86f5,"voucher, credit_card",2,145.66
be232373141cf,credit_card,2,58.09
b1503fa6e3fcb,credit_card,2,142.30
6234c0df30830,boleto_ticket,1,123.33
c5a647514376e,credit_card,2,36.35
acafc500b9d66,credit_card,1,26.11
7658a235331cf,debit_card,1,27.68
cc5e6720dd8ba,credit_card,5,248.83
b2aeaa31e9832,credit_card,1,441.17
98743040a5f4c,credit_card,3,84.23
66c597a89a842,boleto_ticket,1,637.81
07adbbe708354,credit_card,2,34.51
71094b5c5b9ff,credit_card,6,249.56
4d7cbacbf3eb2,boleto_ticket,1,165.70
7d25202834005,boleto_ticket,1,41.75
a39d267b2ef38,credit_card,3,315.84
32064ce90efaf,credit_card,2,116.24
6e1a98892ea3f,credit_card,8,85.80
663194bfaf3f3,credit_card,4,49.14
d228961d2c4fb,credit_card,1,57.69
cdd96014fb53f,"voucher, credit_card",1,71.82
c92758e981689,credit_card,7,343.59
cf702cb108e0b,credit_card,3,56.60
ce520292eea21,credit_card,1,40.00
17fed5642e2aa,boleto_ticket,1,18.62
44ea41414f6e6,credit_card,1,47.42
e93200660e140,credit_card,2,26.77
ac0716b38e2bf,credit_card,7,73.76
e264468707048,credit_card,2,72.43
485841d58b45d,credit_card,7,140.51
37a4f6ebc1508,credit_card,2,104.48
10516d24d43ba,credit_card,2,128.26
a32f1357b33f2,credit_card,4,115.94
b69670a447343,boleto_ticket,1,27.36
a7ce71065e0c3,boleto_ticket,1,144.65
f8599da61e57f,credit_card,2,65.01
811eadca7ee85,credit_card,8,419.06
04da77bcdf33f,credit_card,3,220.46
05e9e68cfa64d,boleto_ticket,1,274.15
114fad3c0ae14,credit_card,5,154.73
8b9a62a2628da,credit_card,1,58.62
784a3833eca5c,credit_card,1,71.64
c283d7e2a390e,credit_card,1,206.76
45cd1a4eef304,credit_card,2,57.61
d5542d472a21e,credit_card,10,314.70
ed7b2ad6fccfd,boleto_ticket,1,23.01
0a511bac0be73,boleto_ticket,1,133.48
494c2e5aa879d,credit_card,3,237.09
4f2d5b7ccc002,credit_card,4,75.48
27dfe5a96a201,boleto_ticket,1,116.94
1558094e9db2a,credit_card,6,75.65
ba8eb4ff5e78e,credit_card,1,57.68
ec1d59ad002e8,credit_card,1,62.01
376b1e3a01f56,boleto_ticket,1,65.00
ab034eafd90a2,credit_card,3,44.79
d2883058033bc,credit_card,2,80.45
8628cf1860031,credit_card,6,334.54
616f3142802bd,credit_card,9,188.53
2ccfe57e26132,credit_card,1,31.94
8ee32ccd9c2cd,credit_card,1,30.84
52faca3aa7c95,boleto_ticket,1,162.40
86f781205afbd,boleto_ticket,1,91.96
368be38d47912,boleto_ticket,1,153.01
3ba1cc44ec1d2,credit_card,5,194.00
d2963ca8c634f,boleto_ticket,1,39.08
a2df93685f2f1,credit_card,1,81.72
f4ca52d7c43b9,boleto_ticket,1,57.82
c0c4abfa44d0a,credit_card,1,46.40
c3a5f9a5b28bf,boleto_ticket,1,89.88
84275deaab895,credit_card,2,71.14
b433650822569,credit_card,6,61.05
3cd4d6c04df2a,credit_card,9,729.70
c54856faf1e8f,credit_card,3,88.76
4c7af4db27178,credit_card,1,71.30
ce32ade97d2f3,boleto_ticket,1,35.00
77ce813d679d8,credit_card,8,326.53
e0d508f3e8e12,credit_card,4,86.73
b72e26377c3fc,boleto_ticket,1,84.24
ec1ecc255e3af,credit_card,4,209.71
5ca29c323f06d,credit_card,2,161.37
83fa073fbdc49,credit_card,10,124.18
ca44b3d60b072,boleto_ticket,1,127.02
8f7a227b46fd6,credit_card,4,61.05
3b0dd564c8a8d,credit_card,5,356.79
df639e22ec3f1,boleto_ticket,1,41.30
4b5064c1d8037,credit_card,7,73.13
fc2d0c20b4805,credit_card,3,143.48
184c74b1f4573,boleto_ticket,1,284.81
ffefb1cc387f8,credit_card,3,142.10
59d8e3f0d0a58,credit_card,6,104.76
176955d232986,credit_card,3,132.42
1c09d965cc5ca,debit_card,1,122.52
3ff5bba5231da,boleto_ticket,1,36.10
97553c50b34d5,boleto_ticket,1,244.15
32eb95671e9d2,credit_card,5,107.85
b55f982525743,credit_card,8,359.17
46dace75724b2,credit_card,1,121.26
b3fd6fc845e35,credit_card,1,822.90
34d2cd57ebc34,credit_card,3,158.46
2aaec0c53d817,credit_card,5,60.34
fc512d8ab612e,credit_card,8,234.95
082b1bd5a5405,credit_card,1,55.54
ce9f67923de1a,credit_card,2,142.10
dc7b934d07424,credit_card,7,153.90
c2832ecc7a6fc,credit_card,10,919.46
9d01247f3c375,credit_card,1,100.23
c8e6cc7f58bf7,boleto_ticket,1,35.00
12ddc4bb1e436,credit_card,2,106.16
9576a9622eedc,credit_card,8,88.65
a9953bac8f58c,credit_card,4,171.53
5cfe21fc51209,boleto_ticket,1,34.23
1dfb32152094c,credit_card,10,146.05
2bee1fa98a896,boleto_ticket,1,50.87
55cab075ee52d,boleto_ticket,1,71.15
75fdb785c4dbd,boleto_ticket,1,44.35
84e89897509ba,credit_card,1,33.70
e684d1dfeb900,credit_card,4,46.00
804236cafb406,"voucher, voucher",1,"1,258.23"
1a30d21067487,credit_card,6,66.01
c8536c15c3ae9,boleto_ticket,1,117.12
4886c64a015b7,credit_card,15,197.58
c229b75b4343a,credit_card,2,129.06
d147137242f3b,credit_card,7,236.88
b50ba18b6dbda,"voucher, voucher",1,39.09
013639150568f,credit_card,4,40.56
a773d50741493,credit_card,3,39.05
6df2cf1cda182,credit_card,2,90.17
f3a340d2b7b2d,credit_card,4,796.02
e7541645ad1cb,credit_card,1,75.85
83c3c53c47cf2,boleto_ticket,1,28.77
b18ff7310a8b6,credit_card,8,89.31
6291a4c37849c,boleto_ticket,1,100.62
baf8c1d8986c7,boleto_ticket,1,47.68
a122682c68325,credit_card,7,78.69
88355df5411e8,credit_card,1,91.01
a017b310537a7,credit_card,5,190.55
5945dfc68b68e,credit_card,6,355.01
b411fcf52d12d,boleto_ticket,1,85.23
ce1e28011f115,credit_card,3,35.88
fccf6b13b73fe,credit_card,1,35.09
afb8f440127d4,boleto_ticket,1,50.74
981222bceba4c,credit_card,1,104.37
abc1872a700ea,boleto_ticket,1,81.76
fff60e052af30,credit_card,1,148.70
3deef91fe9195,credit_card,8,226.12
73734bc157f3e,credit_card,4,160.74
8cd8abfc9847f,credit_card,1,38.69
e7fc4753be0f4,credit_card,9,98.11
1bf797f8ce29b,voucher,1,48.69
f2b247bcbcede,boleto_ticket,1,33.99
b9d63f17ab0b2,credit_card,1,93.30
22603f48b0358,credit_card,1,35.69
a3f904c73d4c3,boleto_ticket,1,94.40
36e6b9f33d781,credit_card,3,57.08
00d293b91b5b5,credit_card,1,32.84
dddf3067ee77d,credit_card,1,73.13
3e3c4a389afdb,credit_card,1,213.98
f65abc6113cf1,credit_card,3,98.79
7c25905d2730c,credit_card,1,333.48
184f17af704dc,credit_card,4,44.00
d7a02a61a73b2,credit_card,1,104.56
5e3eb11532b4a,boleto_ticket,1,46.10
59ac3c4a4ca4f,credit_card,2,170.32
8c41185a175eb,credit_card,1,28.75
cb016877ddf5c,credit_card,4,55.88
09b866e9722c4,boleto_ticket,1,357.62
42ba33da157c5,credit_card,3,81.89
67b77776955dd,boleto_ticket,1,133.35
9ac4df6c81417,credit_card,1,56.84
5ab8c999705ce,credit_card,3,165.29
7eb37f56f0572,credit_card,2,200.82
1064f1cca15f3,boleto_ticket,1,145.57
464b62f24f8fc,credit_card,4,47.74
387016aeccffb,credit_card,3,177.44
46c2e18c4c885,credit_card,1,191.46
49d87c15ea785,boleto_ticket,1,35.00
a30cbac16c7af,credit_card,1,129.00
b662aae2b1174,boleto_ticket,1,189.37
44dda2cb6c27a,credit_card,1,135.49
2787a870a951f,boleto_ticket,1,469.71
832ad69c34624,credit_card,4,81.89
fc9cfa070664f,credit_card,3,36.34
7781020de6ae5,credit_card,4,53.79
1413b3c2d51b1,credit_card,3,122.80
e43189154d767,credit_card,2,28.34
4fb3b3b6de2fa,credit_card,2,61.88
8f527e749f319,credit_card,3,70.93
46f0968cea5e0,credit_card,2,179.35
1a4f2666e84e7,credit_card,3,60.70
dfd3b21743bbc,boleto_ticket,1,105.86
bb2333d24da16,voucher,1,31.09
3938e667baefb,credit_card,2,79.47
ac98c1124ad8b,credit_card,1,19.68
d1c43356ae7bf,credit_card,9,98.51
010c997fed63e,credit_card,1,56.12
849463d57b5e8,credit_card,2,100.86
1b4f8412514ab,credit_card,1,32.96
a5fca3230e84d,credit_card,3,321.75
10b3525f12ce6,credit_card,10,137.99
139cef00fda2e,credit_card,6,66.67
a3f048a0bf007,credit_card,3,185.99
adaf9c5e89df1,boleto_ticket,1,52.84
85d1f21fc3e72,"voucher, credit_card",1,172.01
7b9c795acbef0,credit_card,2,28.02
bc8e66c7693ab,credit_card,7,157.41
0fb6f5c8d4ee1,credit_card,8,136.98
f09ab60901ead,credit_card,2,195.91
82243015f4322,credit_card,10,991.20
d47f38a5ba657,credit_card,2,63.07
8844a634a74f6,credit_card,3,56.60
68d26f7319c5c,credit_card,4,124.84
fe1ec8b8262cd,credit_card,3,31.75
df537ce12126a,credit_card,1,40.36
7beff0965672b,credit_card,2,72.99
e3ea7da7802c3,"voucher, voucher, credit_card",1,-593.30
de1368eb6728a,credit_card,4,226.86
1.82E+12,credit_card,9,91.20
6f14efc1b58b1,"credit_card, voucher",1,414.14
6404e2a5e5187,credit_card,2,155.63
a455dc7b849b7,credit_card,6,318.25
1a068217d560e,credit_card,4,285.48
9b81937fb2b4e,"voucher, credit_card",1,530.42
24678bbb11a7a,boleto_ticket,1,67.73
a517405110927,boleto_ticket,1,94.06
74598d52a1185,credit_card,4,45.11
8778937b3f6e9,credit_card,1,82.70
85770b9ad57c9,credit_card,5,58.80
2823b5c519c7e,credit_card,10,305.70
e0e2ddb476392,credit_card,10,"1,097.17"
6b0c1ec3f7b10,credit_card,6,95.02
da2aeb3b2e02f,credit_card,1,95.22
78b0b243b77c5,credit_card,5,107.78
e9f01dae03dda,credit_card,3,102.74
08accb46b8911,credit_card,3,34.09
75a75d760ac50,boleto_ticket,1,19.71
dbe34cfdbd3cc,credit_card,3,37.09
055b2041c3318,credit_card,2,122.49
525365be9d2c8,credit_card,1,43.09
32855d94cabb8,credit_card,4,206.76
4cb8cb1499a0f,credit_card,6,208.32
bae57f7efcd12,boleto_ticket,1,723.72
3456e4eb2bbe6,credit_card,1,58.71
5cd9657ec370d,credit_card,1,36.75
35d845d24091b,credit_card,1,81.63
b3ff0791321bd,credit_card,2,23.68
207d7282dce54,boleto_ticket,1,170.29
f1e2b733ef935,credit_card,7,160.00
c79fcf0a021db,credit_card,1,120.14
80000ace34f13,credit_card,2,121.72
00143d0ac16f5,credit_card,1,109.29
491a1a333d943,credit_card,3,174.41
ae4d24f5cf9ca,boleto_ticket,1,71.71
4a04b83e00338,credit_card,2,111.91
89da5744a0113,credit_card,1,403.27
58bdae9cdf706,boleto_ticket,1,48.15
3c1cea9895a6e,boleto_ticket,1,87.66
37f74e2d04602,boleto_ticket,1,117.44
ca85e8fe051e4,credit_card,6,148.15
7bd69443e1d0d,credit_card,1,67.46
942ca96b8c761,boleto_ticket,1,95.56
469ebb5a25f75,boleto_ticket,1,285.45
ad8181c47926c,credit_card,2,146.66
15006f55d0e94,credit_card,1,69.73
8e1ac746e0679,boleto_ticket,1,76.68
bacc7063cde03,credit_card,6,64.00
4bb508e41e04e,credit_card,8,95.80
a9601ddaa1f10,boleto_ticket,1,51.53
f71cb2cc9b144,boleto_ticket,1,95.02
af8e7d9f5e82a,credit_card,10,253.56
aac66afabb261,credit_card,3,42.92
df63ae1ed3ec0,credit_card,1,39.90
8f01c301058b1,boleto_ticket,1,40.77
b15da4bcb1a31,credit_card,5,264.88
dc942bd4451f5,boleto_ticket,1,172.03
5fd3e6771d6aa,credit_card,7,76.66
5ffc7477e417a,credit_card,4,49.04
eff47d9baf2eb,boleto_ticket,1,97.76
e17d2e9409490,credit_card,5,248.34
50c057e7cbe22,credit_card,1,65.01
87480b439c8ac,credit_card,2,63.27
503859dd0aea3,boleto_ticket,1,86.18
f50212f120c3d,credit_card,2,75.46
5ea599add8a60,credit_card,2,23.85
0d8f48e942c2e,credit_card,1,50.72
559fb20226765,credit_card,4,171.54
ca801e5d30ba8,debit_card,1,165.80
1b0ca0571c020,credit_card,1,116.94
14833da961263,credit_card,1,47.00
bcdd7ed022d21,credit_card,1,97.86
782c81ed4f758,credit_card,4,244.34
6c60356351355,credit_card,1,32.69
8a9e169c9082a,credit_card,10,162.45
ae5c6ebdbd966,credit_card,1,282.43
273ca5d868563,credit_card,5,680.26
1c93831dd0ad3,credit_card,4,116.94
7a9436c171b17,credit_card,7,73.86
6990c10824f67,credit_card,2,135.49
decd7187efe5e,credit_card,2,167.51
d1922d618a7ca,credit_card,6,146.11
07261a55d2f40,boleto_ticket,1,75.11
11594a80def3f,credit_card,4,138.08
8d99c894933ab,debit_card,1,127.38
014e78e52f923,credit_card,1,28.50
bb43331183d02,credit_card,1,80.95
01672639c64e3,credit_card,10,265.77
9099fb0881f93,"credit_card, voucher",2,353.58
403ce73c71688,credit_card,1,51.13
a1fdbe661b456,boleto_ticket,1,76.08
ee0b983418118,credit_card,10,107.78
0e0a8320d2a3e,credit_card,10,186.95
68b3b780ddcdf,credit_card,10,"1,021.24"
539fbc495f60b,credit_card,2,112.95
cef6f490f58f0,credit_card,2,51.75
02f6d998d078d,credit_card,4,231.74
2a2933e6d17ed,credit_card,3,111.02
dee9aa4899efb,credit_card,1,60.75
a2b98ebfaf7b3,credit_card,2,93.29
0a3c7a68906e7,credit_card,4,40.85
e23115744a2dd,boleto_ticket,1,56.63
b7b90cab7e0c7,boleto_ticket,1,109.80
9fdbbdcd30110,debit_card,1,190.37
cd30b7fbaca5b,credit_card,3,241.19
5c2bbff81f86b,boleto_ticket,1,158.33
afd2beaff1d04,credit_card,3,213.51
cf27a3c2337a2,credit_card,1,90.83
4faecc74d4c47,credit_card,1,45.45
e625c8048ec91,boleto_ticket,1,100.00
e7948243e5aa7,boleto_ticket,1,60.09
11c9318a767fd,credit_card,1,90.88
71bb4b9d37685,boleto_ticket,1,130.16
abd05cfb59eb1,credit_card,7,361.16
d04e23f6445bc,credit_card,4,117.36
2059d095bc9ed,credit_card,5,54.10
4d94669c9a1cf,credit_card,1,46.76
836d0f4130592,credit_card,4,103.07
c64f99a8ede4e,credit_card,1,98.14
f979340e516ef,credit_card,4,87.64
67afac5ddfb05,credit_card,6,146.29
099c89837bb3e,credit_card,1,106.85
e1d9e996c6d10,voucher,1,28.57
843c46168339d,credit_card,3,180.47
6ae725b3fde4b,credit_card,2,69.16
e89fc38ae7781,credit_card,2,55.00
e56262a1ca900,credit_card,1,35.77
bd59d6ff49e0f,"voucher, voucher, voucher, voucher, credit_card, voucher, voucher",1,41.72
2c6e01dd25e31,credit_card,3,89.17
e1746bcd428da,"credit_card, voucher",1,"2,100.80"
9f06b4fcc8ab1,boleto_ticket,1,27.10
b0ba32e1c9ab8,credit_card,4,40.52
fed5e209717f4,credit_card,1,60.63
932282b587022,credit_card,8,128.95
d04405ca24058,boleto_ticket,1,57.68
ff74b6cd65f74,credit_card,3,33.69
af746119a57ab,credit_card,1,102.84
15044105b6391,boleto_ticket,1,373.30
31115545324ae,boleto_ticket,1,831.72
4413e976cdcbc,boleto_ticket,1,432.54
f40c9afcbe501,credit_card,1,51.10
2c9b1f9ddc0bc,credit_card,1,43.05
a9b67ab942486,"voucher, credit_card",1,148.06
6706f3ecd6e29,boleto_ticket,1,60.65
034e2342be7e6,credit_card,3,82.73
5420aba0d54b0,credit_card,5,267.99
c6d222260cca3,voucher,1,121.91
55d53936872fd,credit_card,1,48.27
8797dcf4a724b,credit_card,3,158.45
09026ec46d377,"voucher, credit_card",1,77.57
b544e729b6316,credit_card,1,38.84
5ef132a956679,credit_card,5,131.96
4881a63aa2b7d,credit_card,1,61.75
a45759a24d73e,credit_card,3,485.24
e9977ce082fc8,credit_card,1,85.15
4189becbd66c8,boleto_ticket,1,82.98
9349a2cf0ec61,credit_card,7,250.68
f6eb2f9ffeab7,boleto_ticket,1,126.18
6aeec0e396867,credit_card,1,100.00
e6a66a8ab123e,"voucher, voucher, voucher, voucher, voucher, voucher, voucher, voucher",1,91.85
c87eec4c745cd,credit_card,3,73.01
ae32aca4d4841,credit_card,1,34.17
ef1cba617fa9c,credit_card,1,143.39
a738fd0f9db9f,credit_card,3,106.16
7068ae6ca41cd,boleto_ticket,1,101.84
7769fdeb462b7,credit_card,1,370.92
4efe78ca3a31f,credit_card,8,666.71
4eb5145f9e267,credit_card,5,217.55
d33c0332ed4bb,credit_card,3,74.63
6df657823d469,credit_card,6,61.74
667d3f0f01666,credit_card,3,675.77
7bef8fbb535c4,credit_card,1,61.84
8a5b3887a2590,voucher,1,36.24
336320a324a46,credit_card,1,44.23
58b13fcf879e4,boleto_ticket,1,142.43
32171e4441ee3,credit_card,2,77.57
97ef2767be7fd,credit_card,7,506.10
0cefa8ae6bdf8,boleto_ticket,1,228.53
44815c52bec23,voucher,1,99.95
eb808fb23258b,boleto_ticket,1,100.34
2475c5f5bb669,boleto_ticket,1,76.08
7a490a7425124,credit_card,10,107.78
f9d9c9dcf2a78,credit_card,5,180.58
2b6e5302e5ae6,credit_card,5,253.79
88c33bf8b2882,credit_card,6,125.53
230c3a98ecf13,credit_card,4,40.85
64c546d5bef43,credit_card,1,63.97
dfa697313375a,debit_card,1,35.48
d14e8fb229575,credit_card,2,142.20
65b8cb0817ccb,credit_card,3,79.19
033b0e4b784d6,credit_card,5,89.19
dcbeca29941c9,credit_card,3,74.07
2f9d79c16073b,boleto_ticket,1,18.62
2d6871e8fa946,credit_card,4,206.92
507bbf52271bb,credit_card,1,35.96
e9d9bbd30fd9b,credit_card,4,86.64
5b44c60816622,boleto_ticket,1,157.80
a916efef39edf,boleto_ticket,1,43.98
313b2929a9c3a,boleto_ticket,1,61.50
522cbb039ceee,credit_card,1,159.76
ab39f261597d3,credit_card,3,68.74
6bff22da2a045,boleto_ticket,1,87.80
cfcd1be225e6e,credit_card,2,130.11
b0791415da507,credit_card,2,102.78
0ee10b14a1115,credit_card,10,160.44
7175aabd2a380,credit_card,1,27.68
26c718f219bfe,boleto_ticket,1,106.22
406a5a3060945,credit_card,3,109.59
32db4d0973e88,credit_card,2,22.84
9ede3aab3e1a5,credit_card,3,380.66
bf6d1667538b2,credit_card,1,19.78
d5355d945fbd6,credit_card,4,109.77
fe6de27d14c7c,credit_card,3,66.21
4a30b2ab7cce7,credit_card,8,121.18
02754546970f6,credit_card,3,67.53
7a2c80522b596,credit_card,6,63.90
a7ee6236818b3,credit_card,6,124.42
804e5df27e83b,boleto_ticket,1,156.18
f11d3c910c9be,credit_card,1,83.22
f3ae564172cb6,credit_card,1,117.77
7f98b6636c65d,credit_card,7,76.08
6fed5362a7e90,boleto_ticket,1,37.09
48ac2352a85d9,credit_card,4,158.08
cb4468efb25d0,credit_card,2,39.60
82a7792112f36,credit_card,1,28.78
025229920d1f7,boleto_ticket,1,107.06
b236149a7382e,credit_card,1,21.10
5fbe2bfcad024,credit_card,1,30.10
6e4631124dc0e,credit_card,2,109.68
95a87eceaecc7,credit_card,4,98.81
1b211e2f2e207,credit_card,10,256.91
807d571db554e,voucher,1,62.62
d29d63a42381a,boleto_ticket,1,124.18
ce76ba7545bfd,credit_card,2,66.15
5d2c4a624efde,credit_card,2,280.70
873b104a1fa72,boleto_ticket,1,205.07
dca63e727511b,credit_card,7,76.14
0c4c429b684e1,boleto_ticket,1,79.69
ce1ff356643cd,credit_card,4,200.36
7bd4e249e06bf,credit_card,1,37.24
7226f4aecc01a,credit_card,1,119.25
eeeef9efca5f1,credit_card,2,142.42
06db578baef65,credit_card,1,72.14
fe20c1b6259db,credit_card,1,168.28
f7e0a0b906890,credit_card,10,957.15
7f0b20c78c2c1,credit_card,4,155.35
6647de40b51a0,credit_card,10,171.44
1619ac3959b2c,credit_card,10,469.89
a1af1d5688c97,credit_card,5,55.01
848a8d65b58f4,credit_card,1,117.06
4c4e463f1e8a5,debit_card,1,29.38
d7bf53cc99a2a,credit_card,6,338.52
dec3402706458,boleto_ticket,1,51.24
295510e150f0d,credit_card,2,209.20
1dc91db7a031e,credit_card,6,364.64
527f95ed9dd51,"voucher, voucher, voucher, voucher",1,507.13
924749379a61d,credit_card,2,85.24
610550f2170f3,credit_card,7,76.65
97dcaf79c7890,credit_card,1,60.01
39df1da428319,boleto_ticket,1,53.59
062081929bc4a,credit_card,2,65.71
3dd70afdc0745,credit_card,1,117.31
055e12bd4f3ab,credit_card,2,60.09
ddad987261ede,credit_card,6,113.77
a2f7c5f91ab32,credit_card,3,148.04
351c15668b5fd,credit_card,1,194.92
6f5e580c323ce,credit_card,2,150.17
63dbe0f044a7f,credit_card,24,771.69
8f578fda9c47d,credit_card,10,741.44
a518b365e8133,boleto_ticket,1,61.85
386ea87cead97,credit_card,3,84.00
18c0e4d6f55b5,boleto_ticket,1,671.25
8df2febb9e95c,credit_card,3,39.09
500ace54f94f1,credit_card,3,66.32
63f3332c48747,credit_card,4,264.24
0a393b2e027ec,credit_card,1,231.94
346b96224bb1e,credit_card,1,36.69
5b2c999a43858,credit_card,1,124.80
ec4bf7b666946,credit_card,8,681.84
34c4413aeb4c0,boleto_ticket,1,69.73
98b0792b6c373,boleto_ticket,1,91.55
63f9770693285,credit_card,2,31.75
d3d8eff979f6c,boleto_ticket,1,77.48
84ea54f3affd7,credit_card,3,382.00
0f12113c49830,credit_card,10,956.86
6b07192fc876f,credit_card,1,150.89
357b3e50a7f3d,credit_card,8,107.71
19dc39bbb9875,boleto_ticket,1,35.00
acfe3bb5be2a3,credit_card,1,66.37
a10e67d3a9605,credit_card,4,64.00
5829e88c1e4e0,boleto_ticket,1,68.20
ec9438283b7af,credit_card,9,263.15
901237cd0eba6,credit_card,3,38.69
fd0be55e89771,credit_card,2,47.59
3f16ec9c98876,credit_card,2,127.29
65292b4db838d,credit_card,4,97.87
5555378fa6747,credit_card,1,31.80
e0b7de19e3fb4,boleto_ticket,1,262.28
c2a74c7b917eb,credit_card,8,394.94
184603c714ba2,credit_card,2,124.68
c89535cd77699,credit_card,3,71.15
0ecea2f2f52e8,credit_card,6,138.89
bb0053eb3347f,credit_card,2,245.86
67e8d0f962b0d,credit_card,1,72.14
f46835915fff1,credit_card,6,65.05
ec4a8b93b7232,voucher,1,168.54
efcba8cf06be4,credit_card,5,276.47
8eb231753e1b3,credit_card,4,191.99
3d0fab001f23c,credit_card,1,112.25
af4406f3506bc,debit_card,1,73.34
90d40ac3de2e9,credit_card,3,126.48
7f5dfe4a99aff,boleto_ticket,1,20.52
c3e808cdbe28d,boleto_ticket,1,29.84
d35ca53b5bbf6,credit_card,3,152.33
fa85fab639fce,voucher,1,40.78
e9837993daf42,credit_card,1,20.68
e16783b9d32b6,credit_card,10,303.17
72d9625756455,boleto_ticket,1,333.63
8b706aead34fb,credit_card,2,113.07
2107e0ccd1671,credit_card,10,291.72
d18824f267ea3,credit_card,10,304.73
fa8ce6d37c849,voucher,1,95.12
032f49a0abb82,boleto_ticket,1,216.25
39cf5dcc56695,"credit_card, voucher",1,221.05
3f9e8fe7f95ab,credit_card,4,72.90
2c96925ec42fc,credit_card,2,139.17
99e472713b856,credit_card,3,151.06
6e7d569a63018,boleto_ticket,1,43.77
fa830071b13aa,credit_card,1,40.00
620a8530b00bf,credit_card,1,33.30
8ed3cffe352d2,credit_card,10,166.59
60218e28f2726,credit_card,1,136.50
6ba31550b8ece,credit_card,1,38.42
98fdd26445039,credit_card,1,63.74
379744ea7c07a,credit_card,10,148.68
4631c18a62e37,credit_card,3,99.00
fc9d439e22bd4,credit_card,4,84.49
b8d675fc6fc0d,credit_card,1,67.02
b0d7bb453b30a,boleto_ticket,1,82.73
305523867414f,credit_card,1,63.90
e1906ccf336a1,boleto_ticket,1,95.42
9cd69a4c773ca,"voucher, voucher, voucher, voucher, credit_card",1,111.89
cc295a3f75066,credit_card,2,160.80
fa70e6fcf1f28,debit_card,1,99.57
472d6bd1d461c,credit_card,7,74.05
2c02d1a39aa46,boleto_ticket,1,103.55
a47d0b7bf57e4,credit_card,3,195.42
1fa22713080f5,credit_card,2,148.06
1becc176957cf,credit_card,5,130.89
e70216559bc6a,credit_card,4,160.35
7198e2dd276c2,credit_card,1,35.45
7d0ed3eddb8e7,"voucher, credit_card",1,44.00
1b29982d65f35,boleto_ticket,1,55.07
d6322b37106c8,boleto_ticket,1,64.51
0c0c0f2829d5e,credit_card,1,77.89
1a0b31e91a321,credit_card,1,51.35
c8659bfce4b5c,credit_card,8,457.80
b6cc162b801d6,boleto_ticket,1,450.19
c09bf28f0d482,"credit_card, voucher",1,"-1,409.80"
a08c01f228f8f,credit_card,2,88.08
9b1ea0879d88d,credit_card,6,135.50
965755d1f21a3,credit_card,5,117.67
92e50f7b64d97,boleto_ticket,1,275.48
5836a9d2d280b,credit_card,8,171.80
1f040a8003877,boleto_ticket,1,39.00
f18f5ae64fdf7,boleto_ticket,1,94.21
0e1bac01b8fc4,credit_card,1,220.74
7497d2f7accf6,credit_card,2,25.77
